id,paragraph,section,is_footnote,content
cfdcf7957da9497a,.26,The Company's Risk Assessment Process,False,"Section: The Company's Risk Assessment Process

Paragraph: .26

.26 The auditor should obtain an understanding of management's process for:
Identifying risks relevant to financial reporting objectives, including risks of material misstatement due to fraud (""fraud risks"");
Assessing the likelihood and significance of misstatements resulting from those risks; and
Deciding about actions to address those risks."
395aba5e842dad12,.27,The Company's Risk Assessment Process,False,"Section: The Company's Risk Assessment Process

Paragraph: .27

.27 Obtaining an understanding of the company's risk assessment process includes obtaining an understanding of the risks of material misstatement identified and assessed by management and the actions taken to address those risks."
06e51a9b64bbda9a,.28,Information and Communication,False,"Section: Information and Communication

Paragraph: .28

.28 Information System Relevant to Financial Reporting. The auditor should obtain an understanding of the information system, including the related business processes, relevant to financial reporting, including:
The classes of transactions in the company's operations that are significant to the financial statements;
The procedures, within both automated and manual systems, by which those transactions are initiated, authorized, processed, recorded, and reported;
The related accounting records, supporting information, and specific accounts in the financial statements that are used to initiate, authorize, process, and record transactions;
How the information system captures events and conditions, other than transactions, that are significant to the financial statements;"
86370928d1fb6eba,.28,Information and Communication,False,"Section: Information and Communication

Paragraph: .28

How the information system captures events and conditions, other than transactions, that are significant to the financial statements;
Whether the related accounts involve accounting estimates and if so, the processes used to develop accounting estimates, including:
The methods used, which may include models;
The data and assumptions used, including the source from which they are derived; and
The extent to which the company uses third parties (other than specialists), including the nature of the service provided and the extent to which the third parties use company data and assumptions; and
The period-end financial reporting process."
a47bc7bf859a8dd3,,Note: Appendix B discusses additional considerations regarding manual and automated systems and controls.,False,"Section: Note: Appendix B discusses additional considerations regarding manual and automated systems and controls.

Note: The requirements in AS 2601, Consideration of an Entity's Use of a Service Organization, with respect to the auditor's responsibilities for obtaining an understanding of controls at the service organization apply when the company uses a service organization that is part of the company's information system over financial reporting.
Note: For critical accounting estimates, paragraph .18 of AS 2501, Auditing Accounting Estimates, Including Fair Value Measurements, provides that the auditor should obtain an understanding of how management analyzed the sensitivity of its significant assumptions to change, based on other reasonably likely outcomes that would have a material effect on its financial condition or operating performance, and take that understanding into account when evaluating the reasonableness of significant assumptions and potential management bias."
6b72c91e7713d730,.28A,Note: Appendix B discusses additional considerations regarding manual and automated systems and controls.,False,"Section: Note: Appendix B discusses additional considerations regarding manual and automated systems and controls.

Paragraph: .28A

.28A When a company uses the work of a company's specialist, the auditor should obtain an understanding of the work and report(s), or equivalent communication, of the company's specialist(s) and the related company processes, including:
The nature and purpose of the specialist's work;
Whether the specialist's work is based on data produced by the company, data obtained from sources external to the company, or both; and
The company's processes and controls for using the work of specialists."
b789051c9dd17040,.29,Note: Appendix B discusses additional considerations regarding manual and automated systems and controls.,False,"Section: Note: Appendix B discusses additional considerations regarding manual and automated systems and controls.

Paragraph: .29

.29 The auditor also should obtain an understanding of how IT affects the company's flow of transactions. (See Appendix B.)
Note: The identification of risks and controls within IT is not a separate evaluation. Instead, it is an integral part of the approach used to identify significant accounts and disclosures and their relevant assertions and, when applicable, to select the controls to test, as well as to assess risk and allocate audit effort."
c2417e8cd081488d,.30,Note: Appendix B discusses additional considerations regarding manual and automated systems and controls.,False,"Section: Note: Appendix B discusses additional considerations regarding manual and automated systems and controls.

Paragraph: .30

.30 A company's business processes are the activities designed to:
Develop, purchase, produce, sell and distribute a company's products or services;
Record information, including accounting and financial reporting information; and
Ensure compliance with laws and regulations relevant to the financial statements."
df7c3fb510d79665,.31,Note: Appendix B discusses additional considerations regarding manual and automated systems and controls.,False,"Section: Note: Appendix B discusses additional considerations regarding manual and automated systems and controls.

Paragraph: .31

.31 Obtaining an understanding of the company's business processes assists the auditor in obtaining an understanding of how transactions are initiated, authorized, processed, and recorded."
d0c6862a9c17168e,.32,Note: Appendix B discusses additional considerations regarding manual and automated systems and controls.,False,"Section: Note: Appendix B discusses additional considerations regarding manual and automated systems and controls.

Paragraph: .32

.32 A company's period-end financial reporting process, as referred to in paragraph .28e, includes the following:
Procedures used to enter transaction totals into the general ledger;
Procedures related to the selection and application of accounting principles;
Procedures used to initiate, authorize, record, and process journal entries in the general ledger;
Procedures used to record recurring and nonrecurring adjustments to the annual financial statements (and quarterly financial statements, if applicable); and
Procedures for preparing annual financial statements and related disclosures (and quarterly financial statements, if applicable)."
c026abd2bdd98043,.33,Note: Appendix B discusses additional considerations regarding manual and automated systems and controls.,False,"Section: Note: Appendix B discusses additional considerations regarding manual and automated systems and controls.

Paragraph: .33

.33 Communication. The auditor should obtain an understanding of how the company communicates financial reporting roles and responsibilities and significant matters relating to financial reporting to relevant company personnel and others, including:
Communications between management, the audit committee, and the board of directors; and
Communications to external parties, including regulatory authorities and shareholders."
b9e992e49047f762,.34,Control Activities,False,"Section: Control Activities

Paragraph: .34

.34 The auditor should obtain an understanding of control activities that is sufficient to assess the factors that affect the risks of material misstatement and to design further audit procedures, as described in paragraph .18 of this standard. As the auditor obtains an understanding of the other components of internal control over financial reporting, he or she is also likely to obtain knowledge about some control activities. The auditor should use his or her knowledge about the presence or absence of control activities obtained from the understanding of the other components of internal control over financial reporting in determining the extent to which it is necessary to devote additional attention to obtaining an understanding of control activities to assess the factors that affect the risks of material misstatement and to design further audit procedures."
874c29185d6b3fee,.34,Control Activities,False,"Section: Control Activities

Paragraph: .34

Note: A broader understanding of control activities is needed for relevant assertions for which the auditor plans to rely on controls. Also, in the audit of internal control over financial reporting, the auditor's understanding of control activities encompasses a broader range of accounts and disclosures than what is normally obtained in a financial statement audit."
f4feb0a45f93a4b8,.35,Monitoring of Controls,False,"Section: Monitoring of Controls

Paragraph: .35

.35 The auditor should obtain an understanding of the major types of activities that the company uses to monitor the effectiveness of its internal control over financial reporting and how the company initiates corrective actions related to its controls."
5ce879207be449c0,.36,Monitoring of Controls,False,"Section: Monitoring of Controls

Paragraph: .36

.36 An understanding of the company's monitoring activities includes understanding the source of the information used in the monitoring activities."
a3b6e933156721ba,.37,Performing Walkthroughs,False,"Section: Performing Walkthroughs

Paragraph: .37

.37 As discussed in paragraph .20, the auditor may perform walkthroughs as part of obtaining an understanding of internal control over financial reporting. For example, the auditor may perform walkthroughs in connection with understanding the flow of transactions in the information system relevant to financial reporting, evaluating the design of controls relevant to the audit, and determining whether those controls have been implemented. In performing a walkthrough, the auditor follows a transaction from origination through the company's processes, including information systems, until it is reflected in the company's financial records, using the same documents and IT that company personnel use. Walkthrough procedures usually include a combination of inquiry, observation, inspection of relevant documentation, and re-performance of controls."
9a7bd5662fc888a8,.37,Performing Walkthroughs,False,"Section: Performing Walkthroughs

Paragraph: .37

Note: For integrated audits, AS 2201 establishes certain objectives that the auditor should achieve to further understand likely sources of potential misstatements and as part of selecting the controls to test. AS 2201 states that performing walkthroughs will frequently be the most effective way of achieving those objectives."
fd3ba5bea7c7a155,.38,Performing Walkthroughs,False,"Section: Performing Walkthroughs

Paragraph: .38

.38 In performing a walkthrough, at the points at which important processing procedures occur, the auditor questions the company's personnel about their understanding of what is required by the company's prescribed procedures and controls. These probing questions, combined with the other walkthrough procedures, allow the auditor to gain a sufficient understanding of the process and to be able to identify important points at which a necessary control is missing or not designed effectively. Additionally, probing questions that go beyond a narrow focus on the single transaction used as the basis for the walkthrough allow the auditor to gain an understanding of the different types of significant transactions handled by the process."
46ede1600d035ba2,.39,Relationship of Understanding of Internal Control to Tests of Controls,False,"Section: Relationship of Understanding of Internal Control to Tests of Controls

Paragraph: .39

.39 The objective of obtaining an understanding of internal control, as discussed in paragraph .18 of this standard, is different from testing controls for the purpose of assessing control risk or for the purpose of expressing an opinion on internal control over financial reporting in the audit of internal control over financial reporting. The auditor may obtain an understanding of internal control concurrently with performing tests of controls if he or she obtains sufficient appropriate evidence to achieve the objectives of both procedures. Also, the auditor should take into account the evidence obtained from understanding internal control when assessing control risk and, in the audit of internal control over financial reporting, forming an opinion about the effectiveness of internal control over financial reporting."
61123d303c72ee49,.40,Relationship of Understanding of Internal Control to Tests of Controls,False,"Section: Relationship of Understanding of Internal Control to Tests of Controls

Paragraph: .40

.40 Relationship of Understanding of Internal Control to Evaluating Entity-Level Controls in an Audit of Internal Control Over Financial Reporting. AS 2201 states, ""The auditor must test those entity-level controls that are important to the auditor's conclusion about whether the company has effective internal control over financial reporting."" The procedures performed to obtain an understanding of certain components of internal control in accordance with this standard, e.g., the control environment, the company's risk assessment process, information and communication, and monitoring of controls, might provide evidence that is relevant to the auditor's evaluation of entity-level controls"
02cde331ce9d7b72,.40,Relationship of Understanding of Internal Control to Tests of Controls,False,"Section: Relationship of Understanding of Internal Control to Tests of Controls

Paragraph: .40

. The auditor should take into account the evidence obtained from understanding internal control when determining the nature, timing, and extent of procedures necessary to support the auditor's conclusions about the effectiveness of entity-level controls in the audit of internal control over financial reporting."
4224129ef7d3cb77,.41,"Considering Information from the Acceptance and Continuance of Engagements Evaluation, Audit Planning Activities, Past Audits, and Other Engagements",False,"Section: Considering Information from the Acceptance and Continuance of Engagements Evaluation, Audit Planning Activities, Past Audits, and Other Engagements

Paragraph: .41

.41 Acceptance and Continuance of Engagements and Audit Planning Activities. The auditor should evaluate whether information obtained from the acceptance and continuance of engagements evaluation process or audit planning activities is relevant to identifying risks of material misstatement. Risks of material misstatement identified during those activities should be assessed as discussed beginning in paragraph .59 of this standard."
04f4c077a9328cfd,.42,"Considering Information from the Acceptance and Continuance of Engagements Evaluation, Audit Planning Activities, Past Audits, and Other Engagements",False,"Section: Considering Information from the Acceptance and Continuance of Engagements Evaluation, Audit Planning Activities, Past Audits, and Other Engagements

Paragraph: .42

.42 Past Audits. In subsequent years, the auditor should incorporate knowledge obtained during past audits into the auditor's process for identifying risks of material misstatement, including when identifying significant ongoing matters that affect the risks of material misstatement or determining how changes in the company or its environment affect the risks of material misstatement, as discussed in paragraph .08 of this standard."
ecf47008790a9353,.43,"Considering Information from the Acceptance and Continuance of Engagements Evaluation, Audit Planning Activities, Past Audits, and Other Engagements",False,"Section: Considering Information from the Acceptance and Continuance of Engagements Evaluation, Audit Planning Activities, Past Audits, and Other Engagements

Paragraph: .43

.43 If the auditor plans to limit the nature, timing, or extent of his or her risk assessment procedures by relying on information from past audits, the auditor should evaluate whether the prior years' information remains relevant and reliable."
6899daf3a9a7b443,.44,"Considering Information from the Acceptance and Continuance of Engagements Evaluation, Audit Planning Activities, Past Audits, and Other Engagements",False,"Section: Considering Information from the Acceptance and Continuance of Engagements Evaluation, Audit Planning Activities, Past Audits, and Other Engagements

Paragraph: .44

.44 Other Engagements. When the auditor has performed a review of interim financial information in accordance with AS 4105, Reviews of Interim Financial Information, the auditor should evaluate whether information obtained during the review is relevant to identifying risks of material misstatement in the year-end audit."
d77d7e835893cba6,.45,"Considering Information from the Acceptance and Continuance of Engagements Evaluation, Audit Planning Activities, Past Audits, and Other Engagements",False,"Section: Considering Information from the Acceptance and Continuance of Engagements Evaluation, Audit Planning Activities, Past Audits, and Other Engagements

Paragraph: .45

.45 The auditor should obtain an understanding of the nature of the services that have been performed for the company by the auditor or affiliates of the firm and should take into account relevant information obtained from those engagements in identifying risks of material misstatement."
